//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Classification
440499.78998901,4464179.80000488,9.36999989,146,255,0,3.000000,27.000000,373164.781250,1.000000
440499.72999146,4464180.17000000,9.28999996,143,255,0,3.000000,11.000000,373164.781250,1.000000
440497.07999756,4464179.86000244,9.34000015,145,255,0,3.000000,13.000000,373164.781250,1.000000
440499.61999084,4464181.62999146,10.43000031,192,255,0,3.000000,27.000000,373164.781250,1.000000
440496.96999695,4464181.69999878,10.84000015,210,255,0,3.000000,29.000000,373164.781250,1.000000
440496.94999268,4464182.12001221,11.25000000,227,255,0,3.000000,29.000000,373164.781250,1.000000
440499.17998840,4464184.12999146,9.46000004,151,255,0,3.000000,11.000000,373164.781250,1.000000
440496.74000122,4464183.15999023,10.93999958,214,255,0,3.000000,13.000000,373164.781250,1.000000
440496.28998901,4464184.59001343,9.02000046,131,255,0,3.000000,13.000000,373164.781250,1.000000
440499.99999573,4464174.72999756,11.32999992,231,255,0,3.000000,11.000000,373164.875000,1.000000
440502.22999146,4464175.99998657,9.11999989,136,255,0,3.000000,25.000000,373164.875000,1.000000
440500.04999878,4464174.77000610,11.78999996,250,255,0,3.000000,27.000000,373164.875000,1.000000
440502.17998840,4464176.49998657,9.22000027,140,255,0,3.000000,25.000000,373164.875000,1.000000
440497.35000183,4464175.87999146,11.76000023,249,255,0,3.000000,13.000000,373164.875000,1.000000
440499.60000183,4464177.49998657,11.07999992,220,255,0,3.000000,11.000000,373164.875000,1.000000
440499.27999451,4464178.84001343,9.86999989,168,255,0,3.000000,27.000000,373164.875000,1.000000
440499.21999695,4464179.34001343,9.89000034,169,255,0,3.000000,27.000000,373164.875000,1.000000
440499.04999878,4464180.18000977,9.31999969,145,255,0,3.000000,27.000000,373164.875000,1.000000
440499.00999023,4464180.49000732,9.40999985,148,255,0,3.000000,11.000000,373164.875000,1.000000
440496.41999390,4464180.77998535,10.86999989,211,255,0,3.000000,13.000000,373164.875000,1.000000
440496.38000061,4464181.36000244,11.32999992,231,255,0,3.000000,29.000000,373164.875000,1.000000
440498.38999512,4464184.77000610,9.39999962,148,255,0,3.000000,27.000000,373164.875000,1.000000
440501.65999939,4464175.03999512,10.97999954,216,255,0,3.000000,25.000000,373164.968750,1.000000
440499.25999023,4464174.71000854,12.09000015,255,246,0,3.000000,11.000000,373164.968750,1.000000
440499.10000183,4464175.24998657,11.27000046,228,255,0,3.000000,27.000000,373164.968750,1.000000
440501.42998840,4464176.34999268,9.85999966,168,255,0,3.000000,9.000000,373164.968750,1.000000
440496.44999268,4464176.62001221,12.10000038,255,246,0,3.000000,13.000000,373164.968750,1.000000
440501.22999146,4464178.27000610,10.52000046,195,255,0,3.000000,9.000000,373164.968750,1.000000
440495.74999573,4464178.39000122,9.10000038,135,255,0,3.000000,13.000000,373164.968750,1.000000
440501.20998718,4464178.47999756,10.53999996,197,255,0,3.000000,25.000000,373164.968750,1.000000
440495.85000183,4464179.68998901,11.31999969,230,255,0,3.000000,13.000000,373164.968750,1.000000
440498.39998962,4464180.25999634,11.14999962,223,255,0,3.000000,27.000000,373164.968750,1.000000
440500.72999146,4464181.62001221,9.39000034,148,255,0,3.000000,9.000000,373164.968750,1.000000
440498.14998962,4464181.97999756,11.03999996,218,255,0,3.000000,27.000000,373164.968750,1.000000
440498.11999084,4464182.25999634,11.26000023,228,255,0,3.000000,11.000000,373164.968750,1.000000
440497.63999512,4464183.93000977,9.02000046,131,255,0,3.000000,11.000000,373164.968750,1.000000
440501.16999390,4464174.65999023,10.72000027,204,255,0,3.000000,9.000000,373165.062500,1.000000
440500.90999939,4464175.78999512,9.06000042,133,255,0,3.000000,9.000000,373165.062500,1.000000
440495.82999756,4464175.09999268,9.78999996,165,255,0,3.000000,13.000000,373165.062500,1.000000
440500.97999146,4464176.40001099,10.88000011,211,255,0,3.000000,25.000000,373165.062500,1.000000
440495.63999512,4464177.00999634,10.17000008,180,255,0,3.000000,13.000000,373165.062500,1.000000
440500.67998840,4464178.42000000,10.03999996,175,255,0,3.000000,25.000000,373165.062500,1.000000
440495.58999207,4464178.43000977,11.53999996,240,255,0,3.000000,29.000000,373165.062500,1.000000
440498.10999634,4464179.52000610,12.11999989,255,245,0,3.000000,27.000000,373165.062500,1.000000
440500.20998718,4464181.52000610,9.01000023,131,255,0,3.000000,9.000000,373165.062500,1.000000
440495.35999634,4464179.87999146,11.56000042,240,255,0,3.000000,13.000000,373165.062500,1.000000
440500.25999023,4464181.84001343,10.09000015,177,255,0,3.000000,25.000000,373165.062500,1.000000
440495.36999084,4464180.37001221,12.39000034,255,233,0,3.000000,29.000000,373165.062500,1.000000
440497.66999390,4464181.93998901,11.23999977,227,255,0,3.000000,11.000000,373165.062500,1.000000
440495.82999756,4464174.89000122,9.35000038,145,255,0,3.000000,13.000000,373165.187500,1.000000
440495.85000183,4464174.99000732,9.64999962,158,255,0,3.000000,29.000000,373165.187500,1.000000
440501.08999207,4464175.69999878,11.31000042,230,255,0,3.000000,9.000000,373165.187500,1.000000
440496.13999512,4464175.02000610,11.94999981,255,252,0,3.000000,13.000000,373165.187500,1.000000
440500.95998718,4464176.80000488,11.31000042,230,255,0,3.000000,9.000000,373165.187500,1.000000
440500.91999390,4464177.21000854,11.65999985,245,255,0,3.000000,9.000000,373165.187500,1.000000
440500.66999390,4464178.46000854,9.98999977,173,255,0,3.000000,9.000000,373165.187500,1.000000
440498.31998779,4464177.89000122,12.02999973,255,249,0,3.000000,11.000000,373165.187500,1.000000
440495.58999207,4464178.40999023,11.56000042,240,255,0,3.000000,13.000000,373165.187500,1.000000
440495.65999939,4464178.40999023,12.06000042,255,247,0,3.000000,29.000000,373165.187500,1.000000
440498.10000183,4464179.49998657,12.13000011,255,244,0,3.000000,11.000000,373165.187500,1.000000
440495.27000000,4464180.31999390,11.68999958,246,255,0,3.000000,29.000000,373165.187500,1.000000
440497.94999268,4464180.65999023,12.13000011,255,244,0,3.000000,11.000000,373165.187500,1.000000
440497.90999939,4464180.84001343,12.22000027,255,240,0,3.000000,27.000000,373165.187500,1.000000
440497.65999939,4464181.87999146,11.11999989,222,255,0,3.000000,27.000000,373165.187500,1.000000
440497.36999084,4464183.58000366,10.81999969,209,255,0,3.000000,11.000000,373165.187500,1.000000
440500.52999451,4464175.21000854,9.47999954,151,255,0,3.000000,25.000000,373165.281250,1.000000
440500.55999329,4464175.33000366,10.02999973,174,255,0,3.000000,9.000000,373165.281250,1.000000
440500.47999146,4464175.69999878,9.60000038,157,255,0,3.000000,25.000000,373165.281250,1.000000
440497.91999390,4464175.99998657,10.48999977,195,255,0,3.000000,11.000000,373165.281250,1.000000
440500.56998779,4464176.42000000,11.85999966,253,255,0,3.000000,25.000000,373165.281250,1.000000
440498.07999756,4464176.12999146,11.98999977,255,250,0,3.000000,27.000000,373165.281250,1.000000
440495.35999634,4464177.06001465,11.52000046,239,255,0,3.000000,29.000000,373165.281250,1.000000
440495.27000000,4464177.58000366,11.53999996,240,255,0,3.000000,29.000000,373165.281250,1.000000
440494.99000122,4464178.56001465,10.89999962,212,255,0,3.000000,29.000000,373165.281250,1.000000
440495.05999329,4464179.14000122,12.10999966,255,245,0,3.000000,29.000000,373165.281250,1.000000
440499.85000183,4464181.00999634,9.78999996,165,255,0,3.000000,9.000000,373165.281250,1.000000
440494.74999573,4464180.37001221,11.48999977,237,255,0,3.000000,13.000000,373165.281250,1.000000
440497.14998962,4464181.92000000,10.94999981,214,255,0,3.000000,11.000000,373165.281250,1.000000
440497.10999634,4464182.52000610,11.50000000,238,255,0,3.000000,27.000000,373165.281250,1.000000
440497.06998779,4464182.83000366,11.52999973,239,255,0,3.000000,11.000000,373165.281250,1.000000
440496.94999268,4464183.31001465,11.02999973,218,255,0,3.000000,27.000000,373165.281250,1.000000
440502.58999207,4464174.86000244,9.78999996,165,255,0,3.000000,23.000000,373165.375000,1.000000
440500.13999512,4464174.84001343,11.65999985,245,255,0,3.000000,9.000000,373165.375000,1.000000
440500.13999512,4464174.97999756,11.85999966,253,255,0,3.000000,25.000000,373165.375000,1.000000
440499.85999634,4464176.06999390,9.78999996,165,255,0,3.000000,9.000000,373165.375000,1.000000
440497.52000000,4464175.37001221,11.44999981,236,255,0,3.000000,27.000000,373165.375000,1.000000
440497.47999146,4464175.68000977,11.46000004,236,255,0,3.000000,11.000000,373165.375000,1.000000
440497.53998901,4464175.71000854,11.93999958,255,252,0,3.000000,27.000000,373165.375000,1.000000
440494.92998840,4464175.89000122,11.78999996,250,255,0,3.000000,13.000000,373165.375000,1.000000
440499.86999084,4464176.83000366,11.17000008,224,255,0,3.000000,25.000000,373165.375000,1.000000
440502.20998718,4464178.27998535,9.56000042,154,255,0,3.000000,23.000000,373165.375000,1.000000
440494.56998779,4464177.15001099,10.56999969,198,255,0,3.000000,29.000000,373165.375000,1.000000
440502.20998718,4464178.46998779,9.85999966,168,255,0,3.000000,7.000000,373165.375000,1.000000
440499.45998718,4464178.84999268,9.01000023,131,255,0,3.000000,25.000000,373165.375000,1.000000
440499.49999573,4464178.93998901,9.61999989,157,255,0,3.000000,9.000000,373165.375000,1.000000
440502.02000000,4464179.96998779,9.31000042,144,255,0,3.000000,23.000000,373165.375000,1.000000
440499.36999084,4464179.81999390,9.22999954,140,255,0,3.000000,25.000000,373165.375000,1.000000
440499.35000183,4464180.09001343,9.48999977,151,255,0,3.000000,9.000000,373165.375000,1.000000
440496.92998840,4464179.19999878,10.90999985,213,255,0,3.000000,11.000000,373165.375000,1.000000
440496.94999268,4464180.03999512,12.14000034,255,244,0,3.000000,27.000000,373165.375000,1.000000
440496.68999817,4464181.21998779,11.64000034,244,255,0,3.000000,11.000000,373165.375000,1.000000
440496.57999756,4464181.68000977,11.18000031,224,255,0,3.000000,27.000000,373165.375000,1.000000
440496.55999329,4464182.27998535,11.86999989,254,255,0,3.000000,11.000000,373165.375000,1.000000
440498.88000061,4464183.77998535,9.35999966,146,255,0,3.000000,25.000000,373165.375000,1.000000
440501.68999817,4464176.15999023,9.43999958,149,255,0,3.000000,23.000000,373165.468750,1.000000
440501.68999817,4464176.34999268,9.81999969,166,255,0,3.000000,7.000000,373165.468750,1.000000
440499.24999573,4464175.99998657,11.47000027,237,255,0,3.000000,9.000000,373165.468750,1.000000
440496.40999939,4464177.77998535,10.94999981,214,255,0,3.000000,27.000000,373165.468750,1.000000
440501.46999695,4464178.69999878,10.81000042,208,255,0,3.000000,7.000000,373165.468750,1.000000
440501.27999451,4464180.02998535,9.63000011,157,255,0,3.000000,23.000000,373165.468750,1.000000
440501.24999573,4464180.43000977,10.02999973,174,255,0,3.000000,23.000000,373165.468750,1.000000
440501.24000122,4464174.81001465,10.96000004,215,255,0,3.000000,7.000000,373165.562500,1.000000
440501.15999939,4464175.43998901,10.68000031,203,255,0,3.000000,7.000000,373165.562500,1.000000
440501.13999512,4464175.94999878,11.42000008,234,255,0,3.000000,23.000000,373165.562500,1.000000
440501.06998779,4464176.43000977,10.97999954,216,255,0,3.000000,7.000000,373165.562500,1.000000
440501.04999878,4464176.62999146,11.06000042,219,255,0,3.000000,23.000000,373165.562500,1.000000
440495.77000000,4464177.59001343,10.65999985,201,255,0,3.000000,11.000000,373165.562500,1.000000
440495.88999512,4464177.43998901,11.77999973,250,255,0,3.000000,27.000000,373165.562500,1.000000
440500.66999390,4464179.34001343,9.31999969,145,255,0,3.000000,7.000000,373165.562500,1.000000
440495.88000061,4464177.69999878,11.89000034,255,255,0,3.000000,11.000000,373165.562500,1.000000
440500.60000183,4464180.24000732,9.86999989,168,255,0,3.000000,7.000000,373165.562500,1.000000
440495.74000122,4464178.72999756,12.15999985,255,243,0,3.000000,11.000000,373165.562500,1.000000
440498.08999207,4464179.69999878,10.98999977,216,255,0,3.000000,25.000000,373165.562500,1.000000
440500.41999390,4464181.59999268,9.43999958,149,255,0,3.000000,7.000000,373165.562500,1.000000
440495.42998840,4464180.19999878,11.56999969,241,255,0,3.000000,11.000000,373165.562500,1.000000
440495.47999146,4464180.21998779,12.02000046,255,249,0,3.000000,27.000000,373165.562500,1.000000
440498.06998779,4464180.61000244,12.23999977,255,240,0,3.000000,9.000000,373165.562500,1.000000
440497.79999878,4464182.15001099,11.38000011,233,255,0,3.000000,9.000000,373165.562500,1.000000
440500.38999512,4464175.12999146,10.03999996,175,255,0,3.000000,7.000000,373165.687500,1.000000
440495.47999146,4464174.96998779,11.97999954,255,251,0,3.000000,11.000000,373165.687500,1.000000
440500.38999512,4464176.12999146,12.11999989,255,245,0,3.000000,23.000000,373165.687500,1.000000
440497.85999634,4464176.18000977,12.17000008,255,243,0,3.000000,9.000000,373165.687500,1.000000
440500.24000122,4464177.21998779,11.64000034,244,255,0,3.000000,7.000000,373165.687500,1.000000
440499.80999329,4464180.03999512,9.39999962,148,255,0,3.000000,23.000000,373165.687500,1.000000
440497.28998901,4464179.44999878,10.14000034,180,255,0,3.000000,25.000000,373165.687500,1.000000
440494.94999268,4464178.47999756,11.84000015,252,255,0,3.000000,27.000000,373165.687500,1.000000
440497.24000122,4464179.80000488,10.07999992,177,255,0,3.000000,9.000000,373165.687500,1.000000
440494.79999878,4464179.56999390,11.93000031,255,253,0,3.000000,27.000000,373165.687500,1.000000
440499.71999695,4464181.31001465,10.48999977,195,255,0,3.000000,23.000000,373165.687500,1.000000
440502.24000122,4464174.65001099,9.15999985,137,255,0,3.000000,21.000000,373165.781250,1.000000
440502.22999146,4464175.02000610,10.92000008,213,255,0,3.000000,21.000000,373165.781250,1.000000
440494.63999512,4464174.72999756,10.97000027,215,255,0,3.000000,11.000000,373165.781250,1.000000
440494.63000061,4464174.90999023,11.03999996,218,255,0,3.000000,27.000000,373165.781250,1.000000
440494.60000183,4464175.36000244,11.35999966,232,255,0,3.000000,27.000000,373165.781250,1.000000
440497.13000061,4464175.72999756,11.64999962,244,255,0,3.000000,9.000000,373165.781250,1.000000
440494.55999329,4464175.62001221,11.44999981,236,255,0,3.000000,11.000000,373165.781250,1.000000
440501.96999695,4464177.39000122,9.31999969,145,255,0,3.000000,21.000000,373165.781250,1.000000
440501.88999512,4464178.19999878,9.50000000,152,255,0,3.000000,5.000000,373165.781250,1.000000
440499.18999817,4464179.15001099,9.89999962,169,255,0,3.000000,23.000000,373165.781250,1.000000
440496.52000000,4464179.24998657,9.89999962,169,255,0,3.000000,9.000000,373165.781250,1.000000
440498.79999878,4464182.11000244,9.25000000,142,255,0,3.000000,7.000000,373165.781250,1.000000
440496.35999634,4464181.19999878,11.35000038,231,255,0,3.000000,25.000000,373165.781250,1.000000
440496.36999084,4464181.47999756,11.86999989,254,255,0,3.000000,25.000000,373165.781250,1.000000
440498.50999023,4464184.61000244,9.30000019,143,255,0,3.000000,23.000000,373165.781250,1.000000
440498.47999146,4464184.90001099,9.39999962,148,255,0,3.000000,7.000000,373165.781250,1.000000
440501.57999756,4464175.00999634,10.77999973,207,255,0,3.000000,21.000000,373165.875000,1.000000
440499.04999878,4464175.18000977,11.27000046,228,255,0,3.000000,23.000000,373165.875000,1.000000
440501.41999390,4464176.50999634,9.81999969,166,255,0,3.000000,21.000000,373165.875000,1.000000
440501.38000061,4464177.02000610,9.97000027,172,255,0,3.000000,21.000000,373165.875000,1.000000
440501.24999573,4464178.15999023,9.35999966,146,255,0,3.000000,5.000000,373165.875000,1.000000
440496.41999390,4464176.56999390,12.01000023,255,249,0,3.000000,9.000000,373165.875000,1.000000
440501.24000122,4464178.25999634,9.64999962,158,255,0,3.000000,21.000000,373165.875000,1.000000
440501.27000000,4464178.25999634,10.39999962,191,255,0,3.000000,5.000000,373165.875000,1.000000
440495.94999268,4464178.27998535,9.10000038,135,255,0,3.000000,9.000000,373165.875000,1.000000
440501.24000122,4464178.39000122,10.64000034,201,255,0,3.000000,21.000000,373165.875000,1.000000
440501.11999084,4464179.46998779,9.35999966,146,255,0,3.000000,21.000000,373165.875000,1.000000
440498.24999573,4464181.93000977,10.93000031,213,255,0,3.000000,23.000000,373165.875000,1.000000
440495.80999329,4464174.92000000,9.31000042,144,255,0,3.000000,25.000000,373165.968750,1.000000
440498.56998779,4464174.68998901,11.97000027,255,251,0,3.000000,23.000000,373165.968750,1.000000
440500.91999390,4464175.68000977,10.93000031,213,255,0,3.000000,5.000000,373165.968750,1.000000
440500.92998840,4464175.69999878,11.44999981,236,255,0,3.000000,21.000000,373165.968750,1.000000
440495.60999634,4464177.21000854,10.25000000,184,255,0,3.000000,25.000000,373165.968750,1.000000
440495.46999695,4464178.28999512,10.59000015,198,255,0,3.000000,25.000000,373165.968750,1.000000
440495.30999329,4464180.12001221,11.76000023,249,255,0,3.000000,25.000000,373165.968750,1.000000
440500.29999878,4464181.87001221,10.06999969,177,255,0,3.000000,21.000000,373165.968750,1.000000
440497.89998962,4464180.62001221,12.22999954,255,240,0,3.000000,23.000000,373165.968750,1.000000
440497.65999939,4464182.14000122,11.43999958,235,255,0,3.000000,23.000000,373165.968750,1.000000
440497.47999146,4464183.31999390,10.89000034,212,255,0,3.000000,7.000000,373165.968750,1.000000
440497.44999268,4464183.58000366,10.82999992,209,255,0,3.000000,23.000000,373165.968750,1.000000
440500.25999023,4464175.80000488,12.02999973,255,249,0,3.000000,21.000000,373166.062500,1.000000
440497.63000061,4464176.12999146,10.50000000,195,255,0,3.000000,23.000000,373166.062500,1.000000
440500.10000183,4464177.33000366,11.69999981,246,255,0,3.000000,5.000000,373166.062500,1.000000
440495.03998901,4464177.27000610,11.63000011,243,255,0,3.000000,9.000000,373166.062500,1.000000
440494.85999634,4464178.59001343,11.92000008,255,253,0,3.000000,25.000000,373166.062500,1.000000
440494.78998901,4464179.12999146,12.01000023,255,249,0,3.000000,25.000000,373166.062500,1.000000
440497.24000122,4464180.22999756,12.10999966,255,245,0,3.000000,7.000000,373166.062500,1.000000
440496.97999146,4464181.83000366,10.98999977,216,255,0,3.000000,7.000000,373166.062500,1.000000
440496.96999695,4464181.99998657,11.22999954,226,255,0,3.000000,23.000000,373166.062500,1.000000
440496.85000183,4464182.99998657,11.05000019,219,255,0,3.000000,7.000000,373166.062500,1.000000
440501.77999451,4464175.02000610,10.98999977,216,255,0,3.000000,19.000000,373166.187500,1.000000
440501.74999573,4464175.56999390,10.39999962,191,255,0,3.000000,3.000000,373166.187500,1.000000
440501.69999268,4464176.18998901,9.42000008,148,255,0,3.000000,19.000000,373166.187500,1.000000
440501.67998840,4464176.33000366,9.89999962,169,255,0,3.000000,3.000000,373166.187500,1.000000
440501.65999939,4464176.52000610,9.97999954,172,255,0,3.000000,19.000000,373166.187500,1.000000
440499.10999634,4464176.59001343,10.64000034,201,255,0,3.000000,21.000000,373166.187500,1.000000
440501.49999573,4464178.44999878,10.71000004,204,255,0,3.000000,19.000000,373166.187500,1.000000
440501.35999634,4464180.05000488,9.65999985,159,255,0,3.000000,19.000000,373166.187500,1.000000
440496.20998718,4464179.39000122,10.82999992,209,255,0,3.000000,7.000000,373166.187500,1.000000
440496.11999084,4464180.74000732,12.18000031,255,242,0,3.000000,23.000000,373166.187500,1.000000
440496.02999451,4464181.40001099,12.02000046,255,249,0,3.000000,23.000000,373166.187500,1.000000
440498.24999573,4464184.37999146,9.27999973,142,255,0,3.000000,5.000000,373166.187500,1.000000
440498.22999146,4464184.58000366,9.35999966,146,255,0,3.000000,21.000000,373166.187500,1.000000
440501.03998901,4464174.65001099,10.94999981,214,255,0,3.000000,3.000000,373166.281250,1.000000
440496.02000000,4464174.90001099,11.81000042,251,255,0,3.000000,7.000000,373166.281250,1.000000
440500.92998840,4464175.74998657,11.39999962,234,255,0,3.000000,19.000000,373166.281250,1.000000
440495.67998840,4464177.25999634,10.27000046,185,255,0,3.000000,23.000000,373166.281250,1.000000
440495.66999390,4464177.40001099,10.76000023,206,255,0,3.000000,7.000000,373166.281250,1.000000
440500.67998840,4464178.65999023,9.71000004,161,255,0,3.000000,19.000000,373166.281250,1.000000
440500.63999512,4464179.18998901,9.21000004,139,255,0,3.000000,3.000000,373166.281250,1.000000
440495.55999329,4464178.31001465,10.69999981,204,255,0,3.000000,23.000000,373166.281250,1.000000
440500.45998718,4464181.12001221,9.34000015,145,255,0,3.000000,19.000000,373166.281250,1.000000
440500.44999268,4464181.34001343,9.55000019,154,255,0,3.000000,3.000000,373166.281250,1.000000
440495.39998962,4464180.09999268,11.90999985,255,254,0,3.000000,23.000000,373166.281250,1.000000
440497.92998840,4464180.68998901,12.22000027,255,240,0,3.000000,21.000000,373166.281250,1.000000
440495.35000183,4464180.55000488,12.13000011,255,244,0,3.000000,23.000000,373166.281250,1.000000
440497.77999451,4464181.77998535,11.03999996,218,255,0,3.000000,21.000000,373166.281250,1.000000
440497.52000000,4464183.74998657,8.98999977,130,255,0,3.000000,5.000000,373166.281250,1.000000
440502.53998901,4464174.65999023,9.38000011,147,255,0,3.000000,1.000000,373166.375000,1.000000
440502.50999023,4464174.81001465,9.56000042,154,255,0,3.000000,17.000000,373166.375000,1.000000
440502.46999695,4464174.81001465,10.97000027,215,255,0,3.000000,17.000000,373166.375000,1.000000
440499.95998718,4464174.84001343,11.88000011,255,255,0,3.000000,19.000000,373166.375000,1.000000
440494.72999146,4464175.31999390,9.40999985,148,255,0,3.000000,23.000000,373166.375000,1.000000
440497.38999512,4464175.34999268,11.22000027,226,255,0,3.000000,21.000000,373166.375000,1.000000
440497.38000061,4464175.68998901,11.75000000,249,255,0,3.000000,21.000000,373166.375000,1.000000
440494.85000183,4464175.80000488,11.77000046,249,255,0,3.000000,7.000000,373166.375000,1.000000
440499.74000122,4464177.27000610,11.11999989,222,255,0,3.000000,19.000000,373166.375000,1.000000
440502.24000122,4464178.37999146,9.81000042,166,255,0,3.000000,1.000000,373166.375000,1.000000
440499.67998840,4464177.93998901,10.31000042,186,255,0,3.000000,3.000000,373166.375000,1.000000
440494.58999207,4464177.39000122,10.56000042,198,255,0,3.000000,7.000000,373166.375000,1.000000
440502.10999634,4464180.15999023,9.43000031,149,255,0,3.000000,1.000000,373166.375000,1.000000
440499.47999146,4464179.99998657,9.43000031,149,255,0,3.000000,3.000000,373166.375000,1.000000
440496.95998718,4464179.31001465,10.97000027,215,255,0,3.000000,21.000000,373166.375000,1.000000
440496.88000061,4464180.18000977,11.13000011,222,255,0,3.000000,5.000000,373166.375000,1.000000
440496.92998840,4464179.99998657,12.02999973,255,249,0,3.000000,21.000000,373166.375000,1.000000
440496.81998779,4464180.83000366,11.42000008,234,255,0,3.000000,21.000000,373166.375000,1.000000
440496.77000000,4464181.21998779,11.46000004,236,255,0,3.000000,5.000000,373166.375000,1.000000
440496.55999329,4464183.05000488,11.09000015,220,255,0,3.000000,5.000000,373166.375000,1.000000
440499.05999329,4464184.58000366,9.61999989,157,255,0,3.000000,3.000000,373166.375000,1.000000
440501.61999084,4464175.06001465,11.06000042,219,255,0,3.000000,17.000000,373166.468750,1.000000
440501.53998901,4464176.72999756,8.97999954,130,255,0,3.000000,1.000000,373166.468750,1.000000
440501.50999023,4464176.83000366,10.10000038,177,255,0,3.000000,1.000000,373166.468750,1.000000
440501.41999390,4464178.15999023,9.65999985,159,255,0,3.000000,1.000000,373166.468750,1.000000
440501.41999390,4464178.12999146,10.31000042,186,255,0,3.000000,17.000000,373166.468750,1.000000
440501.39998962,4464178.30000488,10.68999958,203,255,0,3.000000,1.000000,373166.468750,1.000000
440501.33999207,4464178.69999878,11.06000042,219,255,0,3.000000,1.000000,373166.468750,1.000000
440501.27999451,4464180.09999268,9.64999962,158,255,0,3.000000,17.000000,373166.468750,1.000000
440501.22999146,4464180.46000854,10.11999989,178,255,0,3.000000,17.000000,373166.468750,1.000000
440495.95998718,4464181.27998535,11.97999954,255,251,0,3.000000,5.000000,373166.468750,1.000000
440498.22999146,4464184.39000122,9.32999992,145,255,0,3.000000,3.000000,373166.468750,1.000000
440498.21999695,4464184.61000244,9.38000011,147,255,0,3.000000,19.000000,373166.468750,1.000000
440501.68999817,4464174.80000488,11.07999992,220,255,0,3.000000,17.000000,373166.562500,1.000000
440501.65999939,4464175.08000366,11.11999989,222,255,0,3.000000,1.000000,373166.562500,1.000000
440501.49999573,4464178.05000488,9.27000046,142,255,0,3.000000,1.000000,373166.562500,1.000000
440501.47999146,4464178.15999023,9.55000019,154,255,0,3.000000,17.000000,373166.562500,1.000000
440496.49999573,4464176.62999146,12.07999992,255,246,0,3.000000,21.000000,373166.562500,1.000000
440501.44999268,4464178.25999634,10.67000008,202,255,0,3.000000,17.000000,373166.562500,1.000000
440501.40999939,4464178.52998535,10.80000019,208,255,0,3.000000,1.000000,373166.562500,1.000000
440501.38000061,4464179.62999146,9.46000004,151,255,0,3.000000,1.000000,373166.562500,1.000000
440496.19999268,4464178.93998901,10.46000004,193,255,0,3.000000,21.000000,373166.562500,1.000000
440501.27000000,4464180.65999023,10.31999969,187,255,0,3.000000,17.000000,373166.562500,1.000000
440495.96999695,4464181.53999512,12.01000023,255,249,0,3.000000,5.000000,373166.562500,1.000000
440498.29999878,4464184.27998535,9.47000027,151,255,0,3.000000,19.000000,373166.562500,1.000000
440498.27000000,4464184.65001099,9.43999958,149,255,0,3.000000,3.000000,373166.562500,1.000000
440501.11999084,4464175.55000488,11.01000023,217,255,0,3.000000,17.000000,373166.687500,1.000000
440501.10000183,4464175.71000854,11.43000031,235,255,0,3.000000,1.000000,373166.687500,1.000000
440501.04999878,4464176.46000854,10.94999981,214,255,0,3.000000,1.000000,373166.687500,1.000000
440501.00999023,4464176.84999268,11.31000042,230,255,0,3.000000,1.000000,373166.687500,1.000000
440495.89998962,4464177.43998901,11.80000019,251,255,0,3.000000,21.000000,373166.687500,1.000000
440495.86999084,4464177.72999756,11.88000011,255,255,0,3.000000,5.000000,373166.687500,1.000000
440495.71999695,4464178.64000122,10.38000011,189,255,0,3.000000,21.000000,373166.687500,1.000000
440500.81998779,4464179.96998779,9.68000031,160,255,0,3.000000,17.000000,373166.687500,1.000000
440500.67998840,4464181.81999390,9.44999981,150,255,0,3.000000,17.000000,373166.687500,1.000000
440498.13999512,4464180.61000244,12.34000015,255,235,0,3.000000,3.000000,373166.687500,1.000000
440497.99999573,4464181.94999878,11.09000015,220,255,0,3.000000,19.000000,373166.687500,1.000000
440495.25999023,4464183.00999634,10.19999981,182,255,0,3.000000,5.000000,373166.687500,1.000000
440501.02999451,4464175.80000488,9.39000034,148,255,0,3.000000,17.000000,373166.781250,1.000000
440500.93999817,4464175.93000977,11.36999989,232,255,0,3.000000,1.000000,373166.781250,1.000000
440500.91999390,4464176.31999390,11.00000000,216,255,0,3.000000,17.000000,373166.781250,1.000000
440500.88000061,4464176.68000977,11.38000011,233,255,0,3.000000,17.000000,373166.781250,1.000000
440500.85000183,4464176.99000732,11.42000008,234,255,0,3.000000,1.000000,373166.781250,1.000000
440500.83999207,4464177.12001221,11.69999981,246,255,0,3.000000,17.000000,373166.781250,1.000000
440500.80999329,4464177.39000122,11.88000011,255,255,0,3.000000,1.000000,373166.781250,1.000000
440500.77999451,4464178.84999268,9.64000034,158,255,0,3.000000,1.000000,373166.781250,1.000000
440500.75999023,4464179.22999756,9.31000042,144,255,0,3.000000,17.000000,373166.781250,1.000000
440500.74000122,4464179.53999512,9.31999969,145,255,0,3.000000,1.000000,373166.781250,1.000000
440495.64998962,4464178.42000000,12.10999966,255,245,0,3.000000,5.000000,373166.781250,1.000000
440500.60999634,4464181.24000732,9.39999962,148,255,0,3.000000,1.000000,373166.781250,1.000000
440495.45998718,4464180.17000000,12.09000015,255,246,0,3.000000,5.000000,373166.781250,1.000000
440495.42998840,4464180.43000977,11.98999977,255,250,0,3.000000,21.000000,373166.781250,1.000000
440497.85000183,4464182.02000610,11.43000031,235,255,0,3.000000,19.000000,373166.781250,1.000000
