//X,Y,Z,R,G,B,Point Source ID,User Data,Time,Intensity,Classification
440423.78998901,4464168.00999634,5.61999989,0,240,14,3.000000,26.000000,373183.687500,63.000000,1.000000
440424.16999390,4464166.30000488,4.46000004,0,191,63,3.000000,20.000000,373185.093750,51.000000,1.000000
440423.69999268,4464169.83000366,4.65999985,0,199,55,3.000000,0.000000,373186.593750,63.000000,1.000000
440423.04999878,4464168.08000366,7.55000019,68,255,0,2.000000,29.000000,373094.843750,46.000000,1.000000
440422.61999084,4464172.56001465,7.40000010,62,255,0,2.000000,27.000000,373095.343750,63.000000,1.000000
440424.13000061,4464170.56999390,8.23999977,98,255,0,2.000000,12.000000,373099.750000,63.000000,1.000000
440423.97999146,4464171.49000732,8.00000000,88,255,0,2.000000,26.000000,373100.125000,63.000000,1.000000
440423.85000183,4464169.59999268,8.13000011,93,255,0,3.000000,13.000000,373178.875000,51.000000,1.000000
440423.50999023,4464172.68998901,7.82999992,80,255,0,3.000000,11.000000,373179.500000,63.000000,1.000000
440422.67998840,4464172.34001343,7.84999990,81,255,0,3.000000,21.000000,373181.187500,63.000000,1.000000
440421.85999634,4464171.87999146,7.51000023,67,255,0,3.000000,1.000000,373182.281250,63.000000,1.000000
440423.77999451,4464168.78999512,7.44000006,64,255,0,3.000000,26.000000,373183.375000,63.000000,1.000000
440424.17998840,4464168.89000122,7.84000015,81,255,0,3.000000,22.000000,373184.375000,63.000000,1.000000
440422.19999268,4464172.25999634,7.59999990,71,255,0,3.000000,16.000000,373186.593750,63.000000,1.000000
440427.04999878,4464168.75999634,8.36999989,103,255,0,3.000000,17.000000,373181.375000,63.000000,1.000000
440425.86999084,4464171.09999268,7.55000019,68,255,0,2.000000,11.000000,373095.937500,63.000000,1.000000
440424.74000122,4464170.15999023,4.59999990,0,197,57,2.000000,13.000000,373095.031250,46.000000,1.000000
440427.56998779,4464172.49998657,6.21000004,11,255,0,2.000000,9.000000,373097.031250,63.000000,1.000000
440427.16999390,4464172.22999756,6.82999992,38,255,0,2.000000,7.000000,373097.531250,63.000000,1.000000
440428.93999817,4464168.58000366,5.46000004,0,234,20,3.000000,29.000000,373177.875000,49.000000,1.000000
440428.27000000,4464170.17000000,6.98000002,44,255,0,3.000000,29.000000,373177.968750,50.000000,1.000000
440427.33999207,4464168.74998657,4.59000015,0,196,58,3.000000,13.000000,373178.093750,48.000000,1.000000
440429.43999817,4464168.99000732,4.96000004,0,212,42,3.000000,5.000000,373179.875000,63.000000,1.000000
440428.15999939,4464169.37999146,5.69999981,0,244,10,3.000000,1.000000,373181.187500,63.000000,1.000000
440427.66999390,4464168.30000488,4.61000013,0,197,57,3.000000,14.000000,373181.781250,63.000000,1.000000
440429.93999817,4464169.31999390,4.80000019,0,205,49,3.000000,8.000000,373182.781250,63.000000,1.000000
440426.17998840,4464167.34001343,5.36999989,0,230,24,3.000000,26.000000,373183.000000,63.000000,1.000000
440427.63999512,4464169.43000977,6.98999977,44,255,0,3.000000,20.000000,373184.281250,52.000000,1.000000
440424.99999573,4464167.62001221,6.19999981,10,255,0,3.000000,16.000000,373186.000000,63.000000,1.000000
